time_s,tavns_mean,tavns_sem,vc_mean,vc_sem
60.000000,-0.567061,0.047706,-0.675633,0.038652
60.468750,-0.565400,0.047944,-0.675634,0.038686
60.937500,-0.563780,0.048179,-0.675670,0.038719
61.406250,-0.562201,0.048413,-0.675741,0.038750
61.875000,-0.560665,0.048644,-0.675848,0.038779
62.343750,-0.559172,0.048872,-0.675989,0.038806
62.812500,-0.557721,0.049099,-0.676164,0.038832
63.281250,-0.556315,0.049324,-0.676373,0.038856
63.750000,-0.554951,0.049546,-0.676614,0.038879
64.218750,-0.553630,0.049766,-0.676887,0.038900
64.687500,-0.552352,0.049985,-0.677190,0.038920
65.156250,-0.551116,0.050201,-0.677523,0.038939
65.625000,-0.549922,0.050415,-0.677884,0.038955
66.093750,-0.548768,0.050627,-0.678271,0.038971
66.562500,-0.547654,0.050837,-0.678684,0.038984
67.031250,-0.546579,0.051046,-0.679120,0.038997
67.500000,-0.545541,0.051252,-0.679579,0.039007
67.968750,-0.544540,0.051457,-0.680057,0.039016
68.437500,-0.543574,0.051659,-0.680555,0.039024
68.906250,-0.542641,0.051860,-0.681069,0.039030
69.375000,-0.541740,0.052060,-0.681598,0.039034
69.843750,-0.540870,0.052257,-0.682140,0.039037
70.312500,-0.540028,0.052453,-0.682692,0.039038
70.781250,-0.539214,0.052647,-0.683254,0.039037
71.250000,-0.538424,0.052840,-0.683822,0.039035
71.718750,-0.537659,0.053031,-0.684396,0.039031
72.187500,-0.536915,0.053221,-0.684973,0.039025
72.656250,-0.536191,0.053409,-0.685551,0.039018
73.125000,-0.535485,0.053596,-0.686128,0.039010
73.593750,-0.534796,0.053782,-0.686702,0.039000
74.062500,-0.534121,0.053966,-0.687271,0.038988
74.531250,-0.533460,0.054150,-0.687834,0.038975
75.000000,-0.532809,0.054332,-0.688389,0.038960
75.468750,-0.532168,0.054513,-0.688933,0.038944
75.937500,-0.531534,0.054694,-0.689465,0.038927
76.406250,-0.530907,0.054873,-0.689983,0.038909
76.875000,-0.530284,0.055052,-0.690487,0.038889
77.343750,-0.529664,0.055230,-0.690973,0.038869
77.812500,-0.529045,0.055407,-0.691441,0.038848
78.281250,-0.528425,0.055584,-0.691889,0.038825
78.750000,-0.527805,0.055760,-0.692315,0.038803
79.218750,-0.527181,0.055936,-0.692719,0.038779
79.687500,-0.526552,0.056111,-0.693099,0.038755
80.156250,-0.525918,0.056286,-0.693453,0.038731
80.625000,-0.525277,0.056461,-0.693781,0.038707
81.093750,-0.524628,0.056636,-0.694081,0.038683
81.562500,-0.523969,0.056810,-0.694352,0.038659
82.031250,-0.523300,0.056985,-0.694593,0.038636
82.500000,-0.522619,0.057159,-0.694803,0.038613
82.968750,-0.521926,0.057334,-0.694981,0.038591
83.437500,-0.521219,0.057508,-0.695126,0.038571
83.906250,-0.520498,0.057683,-0.695237,0.038551
84.375000,-0.519761,0.057858,-0.695313,0.038534
84.843750,-0.519009,0.058033,-0.695353,0.038518
85.312500,-0.518239,0.058209,-0.695357,0.038505
85.781250,-0.517452,0.058384,-0.695324,0.038494
86.250000,-0.516646,0.058560,-0.695253,0.038486
86.718750,-0.515822,0.058736,-0.695143,0.038482
87.187500,-0.514978,0.058913,-0.694994,0.038481
87.656250,-0.514114,0.059089,-0.694806,0.038485
88.125000,-0.513229,0.059266,-0.694577,0.038493
88.593750,-0.512323,0.059444,-0.694307,0.038506
89.062500,-0.511396,0.059621,-0.693996,0.038525
89.531250,-0.510447,0.059799,-0.693643,0.038551
90.000000,-0.509475,0.059977,-0.693248,0.038582
90.468750,-0.508481,0.060156,-0.692812,0.038622
90.937500,-0.507465,0.060334,-0.692332,0.038669
91.406250,-0.506425,0.060513,-0.691810,0.038724
91.875000,-0.505362,0.060691,-0.691245,0.038789
92.343750,-0.504275,0.060870,-0.690638,0.038863
92.812500,-0.503165,0.061049,-0.689988,0.038948
93.281250,-0.502032,0.061227,-0.689296,0.039043
93.750000,-0.500875,0.061406,-0.688561,0.039150
94.218750,-0.499694,0.061584,-0.687784,0.039269
94.687500,-0.498490,0.061763,-0.686966,0.039401
95.156250,-0.497263,0.061941,-0.686106,0.039545
95.625000,-0.496012,0.062118,-0.685205,0.039704
96.093750,-0.494738,0.062296,-0.684264,0.039876
96.562500,-0.493442,0.062472,-0.683283,0.040063
97.031250,-0.492122,0.062649,-0.682263,0.040264
97.500000,-0.490780,0.062824,-0.681204,0.040481
97.968750,-0.489416,0.062999,-0.680108,0.040713
98.437500,-0.488031,0.063174,-0.678974,0.040960
98.906250,-0.486624,0.063347,-0.677805,0.041222
99.375000,-0.485196,0.063520,-0.676600,0.041500
99.843750,-0.483747,0.063692,-0.675362,0.041793
100.312500,-0.482279,0.063863,-0.674089,0.042102
100.781250,-0.480791,0.064033,-0.672784,0.042425
101.250000,-0.479284,0.064201,-0.671448,0.042763
101.718750,-0.477759,0.064369,-0.670081,0.043115
102.187500,-0.476216,0.064535,-0.668685,0.043481
102.656250,-0.474657,0.064700,-0.667260,0.043860
103.125000,-0.473081,0.064863,-0.665807,0.044252
103.593750,-0.471489,0.065025,-0.664328,0.044657
104.062500,-0.469882,0.065186,-0.662822,0.045072
104.531250,-0.468261,0.065344,-0.661293,0.045499
105.000000,-0.466626,0.065502,-0.659740,0.045936
105.468750,-0.464979,0.065657,-0.658164,0.046383
105.937500,-0.463320,0.065811,-0.656565,0.046838
106.406250,-0.461649,0.065962,-0.654946,0.047301
106.875000,-0.459969,0.066112,-0.653307,0.047772
107.343750,-0.458279,0.066260,-0.651648,0.048249
107.812500,-0.456581,0.066406,-0.649971,0.048733
108.281250,-0.454875,0.066550,-0.648276,0.049221
108.750000,-0.453162,0.066691,-0.646565,0.049714
109.218750,-0.451443,0.066830,-0.644837,0.050210
109.687500,-0.449720,0.066967,-0.643095,0.050710
110.156250,-0.447992,0.067102,-0.641338,0.051212
110.625000,-0.446260,0.067234,-0.639567,0.051716
111.093750,-0.444527,0.067364,-0.637783,0.052222
111.562500,-0.442792,0.067492,-0.635987,0.052728
112.031250,-0.441056,0.067616,-0.634179,0.053234
112.500000,-0.439320,0.067739,-0.632360,0.053739
112.968750,-0.437586,0.067858,-0.630532,0.054244
113.437500,-0.435853,0.067975,-0.628693,0.054748
113.906250,-0.434123,0.068089,-0.626846,0.055250
114.375000,-0.432396,0.068201,-0.624991,0.055750
114.843750,-0.430673,0.068309,-0.623127,0.056247
115.312500,-0.428956,0.068415,-0.621257,0.056742
115.781250,-0.427243,0.068518,-0.619380,0.057234
116.250000,-0.425538,0.068618,-0.617498,0.057722
116.718750,-0.423839,0.068715,-0.615609,0.058207
117.187500,-0.422149,0.068810,-0.613716,0.058687
117.656250,-0.420466,0.068901,-0.611819,0.059164
118.125000,-0.418793,0.068990,-0.609918,0.059637
118.593750,-0.417128,0.069075,-0.608013,0.060106
119.062500,-0.415474,0.069158,-0.606106,0.060570
119.531250,-0.413831,0.069238,-0.604196,0.061029
120.000000,-0.412198,0.069314,-0.602284,0.061484
120.468750,-0.410578,0.069388,-0.600371,0.061935
120.937500,-0.408968,0.069459,-0.598456,0.062380
121.406250,-0.407372,0.069527,-0.596540,0.062821
121.875000,-0.405788,0.069592,-0.594625,0.063257
122.343750,-0.404216,0.069655,-0.592708,0.063688
122.812500,-0.402658,0.069714,-0.590792,0.064114
123.281250,-0.401114,0.069771,-0.588876,0.064536
123.750000,-0.399583,0.069825,-0.586961,0.064952
124.218750,-0.398066,0.069876,-0.585047,0.065364
124.687500,-0.396563,0.069925,-0.583134,0.065771
125.156250,-0.395074,0.069971,-0.581222,0.066173
125.625000,-0.393599,0.070015,-0.579311,0.066571
126.093750,-0.392138,0.070056,-0.577403,0.066964
126.562500,-0.390692,0.070095,-0.575496,0.067353
127.031250,-0.389260,0.070132,-0.573591,0.067737
127.500000,-0.387842,0.070166,-0.571689,0.068117
127.968750,-0.386438,0.070198,-0.569788,0.068492
128.437500,-0.385048,0.070228,-0.567890,0.068863
128.906250,-0.383673,0.070256,-0.565994,0.069230
129.375000,-0.382310,0.070282,-0.564101,0.069592
129.843750,-0.380962,0.070306,-0.562210,0.069951
130.312500,-0.379626,0.070329,-0.560322,0.070305
130.781250,-0.378304,0.070350,-0.558437,0.070656
131.250000,-0.376995,0.070369,-0.556553,0.071002
131.718750,-0.375698,0.070387,-0.554673,0.071345
132.187500,-0.374413,0.070403,-0.552795,0.071684
132.656250,-0.373140,0.070418,-0.550920,0.072019
133.125000,-0.371879,0.070431,-0.549047,0.072350
133.593750,-0.370629,0.070444,-0.547177,0.072678
134.062500,-0.369390,0.070455,-0.545310,0.073002
134.531250,-0.368162,0.070466,-0.543445,0.073323
135.000000,-0.366943,0.070475,-0.541583,0.073640
135.468750,-0.365734,0.070484,-0.539723,0.073954
135.937500,-0.364535,0.070492,-0.537866,0.074265
136.406250,-0.363344,0.070499,-0.536011,0.074572
136.875000,-0.362163,0.070505,-0.534158,0.074876
137.343750,-0.360989,0.070511,-0.532307,0.075176
137.812500,-0.359823,0.070517,-0.530459,0.075474
138.281250,-0.358665,0.070522,-0.528613,0.075768
138.750000,-0.357514,0.070526,-0.526769,0.076059
139.218750,-0.356369,0.070531,-0.524927,0.076347
139.687500,-0.355231,0.070535,-0.523086,0.076633
140.156250,-0.354098,0.070539,-0.521248,0.076915
140.625000,-0.352971,0.070542,-0.519412,0.077194
141.093750,-0.351850,0.070546,-0.517577,0.077470
141.562500,-0.350732,0.070550,-0.515744,0.077744
142.031250,-0.349620,0.070553,-0.513912,0.078014
142.500000,-0.348511,0.070557,-0.512083,0.078282
142.968750,-0.347407,0.070560,-0.510254,0.078547
143.437500,-0.346305,0.070564,-0.508427,0.078809
143.906250,-0.345207,0.070568,-0.506602,0.079069
144.375000,-0.344111,0.070571,-0.504777,0.079326
144.843750,-0.343018,0.070575,-0.502954,0.079580
145.312500,-0.341927,0.070579,-0.501132,0.079832
145.781250,-0.340838,0.070583,-0.499311,0.080081
146.250000,-0.339750,0.070587,-0.497492,0.080327
146.718750,-0.338664,0.070592,-0.495673,0.080571
147.187500,-0.337578,0.070596,-0.493856,0.080813
147.656250,-0.336493,0.070601,-0.492039,0.081052
148.125000,-0.335408,0.070605,-0.490224,0.081288
148.593750,-0.334323,0.070610,-0.488409,0.081523
149.062500,-0.333238,0.070614,-0.486595,0.081754
149.531250,-0.332153,0.070619,-0.484782,0.081984
150.000000,-0.329838,0.070778,-0.481967,0.082594
150.468750,-0.327527,0.070935,-0.479133,0.083202
150.937500,-0.325221,0.071091,-0.476281,0.083810
151.406250,-0.322917,0.071247,-0.473410,0.084417
151.875000,-0.320617,0.071400,-0.470520,0.085022
152.343750,-0.318317,0.071553,-0.467609,0.085627
152.812500,-0.316017,0.071705,-0.464678,0.086230
153.281250,-0.313716,0.071856,-0.461726,0.086832
153.750000,-0.311414,0.072005,-0.458752,0.087433
154.218750,-0.309110,0.072154,-0.455757,0.088032
154.687500,-0.306802,0.072301,-0.452740,0.088630
155.156250,-0.304489,0.072448,-0.449700,0.089227
155.625000,-0.302171,0.072593,-0.446637,0.089823
156.093750,-0.299847,0.072737,-0.443552,0.090417
156.562500,-0.297516,0.072880,-0.440443,0.091009
157.031250,-0.295178,0.073021,-0.437312,0.091600
157.500000,-0.292831,0.073161,-0.434157,0.092189
157.968750,-0.290475,0.073300,-0.430978,0.092776
158.437500,-0.288109,0.073437,-0.427776,0.093361
158.906250,-0.285732,0.073572,-0.424551,0.093945
159.375000,-0.283345,0.073706,-0.421302,0.094526
159.843750,-0.280946,0.073838,-0.418031,0.095105
160.312500,-0.278535,0.073968,-0.414737,0.095681
160.781250,-0.276112,0.074096,-0.411419,0.096255
161.250000,-0.273676,0.074223,-0.408080,0.096827
161.718750,-0.271226,0.074347,-0.404719,0.097396
162.187500,-0.268764,0.074468,-0.401336,0.097962
162.656250,-0.266288,0.074588,-0.397933,0.098525
163.125000,-0.263798,0.074705,-0.394508,0.099085
163.593750,-0.261294,0.074819,-0.391064,0.099642
164.062500,-0.258776,0.074931,-0.387600,0.100195
164.531250,-0.256245,0.075040,-0.384117,0.100745
165.000000,-0.253699,0.075146,-0.380616,0.101291
165.468750,-0.251139,0.075249,-0.377097,0.101834
165.937500,-0.248566,0.075349,-0.373561,0.102372
166.406250,-0.245978,0.075446,-0.370009,0.102907
166.875000,-0.243378,0.075539,-0.366442,0.103437
167.343750,-0.240763,0.075629,-0.362860,0.103962
167.812500,-0.238136,0.075716,-0.359263,0.104484
168.281250,-0.235496,0.075799,-0.355654,0.105000
168.750000,-0.232843,0.075878,-0.352033,0.105512
169.218750,-0.230178,0.075954,-0.348400,0.106019
169.687500,-0.227501,0.076026,-0.344757,0.106520
170.156250,-0.224813,0.076094,-0.341103,0.107017
170.625000,-0.222114,0.076158,-0.337442,0.107507
171.093750,-0.219403,0.076218,-0.333773,0.107993
171.562500,-0.216683,0.076274,-0.330097,0.108472
172.031250,-0.213952,0.076326,-0.326414,0.108945
172.500000,-0.211213,0.076375,-0.322728,0.109413
172.968750,-0.208464,0.076418,-0.319037,0.109873
173.437500,-0.205707,0.076458,-0.315344,0.110328
173.906250,-0.202943,0.076494,-0.311649,0.110775
174.375000,-0.200171,0.076526,-0.307953,0.111216
174.843750,-0.197392,0.076553,-0.304258,0.111650
175.312500,-0.194606,0.076577,-0.300564,0.112076
175.781250,-0.191815,0.076596,-0.296873,0.112494
176.250000,-0.189019,0.076612,-0.293185,0.112905
176.718750,-0.186218,0.076623,-0.289503,0.113308
177.187500,-0.183414,0.076630,-0.285826,0.113703
177.656250,-0.180606,0.076634,-0.282157,0.114089
178.125000,-0.177794,0.076633,-0.278496,0.114466
178.593750,-0.174980,0.076629,-0.274845,0.114835
179.062500,-0.172165,0.076621,-0.271204,0.115194
179.531250,-0.169348,0.076609,-0.267575,0.115544
180.000000,-0.166530,0.076594,-0.263959,0.115884
180.468750,-0.163713,0.076575,-0.260357,0.116215
180.937500,-0.160895,0.076553,-0.256770,0.116535
181.406250,-0.158079,0.076527,-0.253199,0.116845
181.875000,-0.155264,0.076498,-0.249646,0.117145
182.343750,-0.152451,0.076466,-0.246112,0.117434
182.812500,-0.149641,0.076430,-0.242597,0.117713
183.281250,-0.146834,0.076392,-0.239102,0.117981
183.750000,-0.144030,0.076351,-0.235629,0.118237
184.218750,-0.141231,0.076306,-0.232178,0.118483
184.687500,-0.138436,0.076259,-0.228751,0.118717
185.156250,-0.135646,0.076210,-0.225348,0.118940
185.625000,-0.132862,0.076158,-0.221969,0.119152
186.093750,-0.130084,0.076103,-0.218617,0.119353
186.562500,-0.127313,0.076046,-0.215291,0.119543
187.031250,-0.124548,0.075987,-0.211992,0.119721
187.500000,-0.121791,0.075925,-0.208722,0.119888
187.968750,-0.119042,0.075861,-0.205479,0.120045
188.437500,-0.116302,0.075795,-0.202265,0.120190
188.906250,-0.113570,0.075727,-0.199082,0.120325
189.375000,-0.110848,0.075657,-0.195928,0.120449
189.843750,-0.108134,0.075586,-0.192804,0.120562
190.312500,-0.105431,0.075512,-0.189711,0.120666
190.781250,-0.102739,0.075437,-0.186650,0.120760
191.250000,-0.100056,0.075360,-0.183619,0.120844
191.718750,-0.097385,0.075281,-0.180621,0.120918
192.187500,-0.094726,0.075201,-0.177654,0.120983
192.656250,-0.092078,0.075120,-0.174720,0.121040
193.125000,-0.089442,0.075036,-0.171818,0.121088
193.593750,-0.086818,0.074952,-0.168949,0.121127
194.062500,-0.084207,0.074865,-0.166112,0.121158
194.531250,-0.081609,0.074778,-0.163309,0.121182
195.000000,-0.079023,0.074689,-0.160539,0.121198
195.468750,-0.076451,0.074599,-0.157801,0.121207
195.937500,-0.073893,0.074507,-0.155097,0.121209
196.406250,-0.071349,0.074414,-0.152427,0.121205
196.875000,-0.068818,0.074320,-0.149790,0.121195
197.343750,-0.066301,0.074224,-0.147186,0.121178
197.812500,-0.063799,0.074128,-0.144616,0.121156
198.281250,-0.061311,0.074030,-0.142080,0.121128
198.750000,-0.058838,0.073930,-0.139578,0.121095
199.218750,-0.056380,0.073830,-0.137109,0.121057
199.687500,-0.053936,0.073728,-0.134674,0.121015
200.156250,-0.051507,0.073626,-0.132273,0.120968
200.625000,-0.049093,0.073522,-0.129906,0.120917
201.093750,-0.046694,0.073417,-0.127573,0.120862
201.562500,-0.044310,0.073310,-0.125274,0.120804
202.031250,-0.041941,0.073203,-0.123009,0.120742
202.500000,-0.039587,0.073095,-0.120777,0.120676
202.968750,-0.037248,0.072986,-0.118580,0.120608
203.437500,-0.034924,0.072876,-0.116416,0.120536
203.906250,-0.032614,0.072765,-0.114287,0.120462
204.375000,-0.030320,0.072653,-0.112192,0.120384
204.843750,-0.028040,0.072540,-0.110130,0.120305
205.312500,-0.025774,0.072427,-0.108102,0.120223
205.781250,-0.023523,0.072313,-0.106109,0.120138
206.250000,-0.021286,0.072198,-0.104148,0.120052
206.718750,-0.019063,0.072083,-0.102222,0.119964
207.187500,-0.016854,0.071967,-0.100329,0.119873
207.656250,-0.014658,0.071851,-0.098470,0.119781
208.125000,-0.012476,0.071735,-0.096644,0.119687
208.593750,-0.010307,0.071619,-0.094851,0.119591
209.062500,-0.008151,0.071503,-0.093092,0.119494
209.531250,-0.006007,0.071387,-0.091365,0.119395
210.000000,-0.003876,0.071271,-0.089672,0.119295
210.468750,-0.001757,0.071156,-0.088011,0.119193
210.937500,0.000350,0.071041,-0.086383,0.119090
211.406250,0.002446,0.070927,-0.084788,0.118986
211.875000,0.004530,0.070813,-0.083224,0.118880
212.343750,0.006604,0.070701,-0.081693,0.118774
212.812500,0.008667,0.070590,-0.080194,0.118666
213.281250,0.010719,0.070480,-0.078726,0.118558
213.750000,0.012761,0.070371,-0.077290,0.118448
214.218750,0.014793,0.070264,-0.075886,0.118337
214.687500,0.016815,0.070159,-0.074512,0.118226
215.156250,0.018829,0.070055,-0.073169,0.118114
215.625000,0.020832,0.069954,-0.071857,0.118001
216.093750,0.022827,0.069855,-0.070574,0.117888
216.562500,0.024813,0.069758,-0.069323,0.117774
217.031250,0.026790,0.069664,-0.068100,0.117659
217.500000,0.028758,0.069573,-0.066907,0.117544
217.968750,0.030718,0.069485,-0.065743,0.117429
218.437500,0.032670,0.069400,-0.064609,0.117313
218.906250,0.034614,0.069318,-0.063502,0.117198
219.375000,0.036550,0.069239,-0.062424,0.117082
219.843750,0.038477,0.069164,-0.061374,0.116966
220.312500,0.040397,0.069093,-0.060352,0.116850
220.781250,0.042309,0.069025,-0.059356,0.116735
221.250000,0.044213,0.068962,-0.058388,0.116619
221.718750,0.046108,0.068903,-0.057446,0.116504
222.187500,0.047996,0.068848,-0.056530,0.116390
222.656250,0.049876,0.068797,-0.055640,0.116276
223.125000,0.051748,0.068751,-0.054775,0.116163
223.593750,0.053611,0.068709,-0.053936,0.116050
224.062500,0.055467,0.068672,-0.053121,0.115939
224.531250,0.057314,0.068640,-0.052331,0.115828
225.000000,0.059152,0.068613,-0.051565,0.115718
225.468750,0.060982,0.068591,-0.050821,0.115610
225.937500,0.062804,0.068574,-0.050102,0.115503
226.406250,0.064617,0.068562,-0.049405,0.115398
226.875000,0.066421,0.068555,-0.048730,0.115294
227.343750,0.068216,0.068554,-0.048077,0.115192
227.812500,0.070002,0.068558,-0.047446,0.115091
228.281250,0.071779,0.068567,-0.046837,0.114993
228.750000,0.073547,0.068582,-0.046248,0.114897
229.218750,0.075305,0.068602,-0.045679,0.114803
229.687500,0.077054,0.068628,-0.045130,0.114712
230.156250,0.078793,0.068658,-0.044601,0.114623
230.625000,0.080523,0.068695,-0.044091,0.114537
231.093750,0.082243,0.068737,-0.043599,0.114454
231.562500,0.083954,0.068784,-0.043126,0.114375
232.031250,0.085655,0.068836,-0.042672,0.114298
232.500000,0.087346,0.068894,-0.042234,0.114225
232.968750,0.089028,0.068958,-0.041814,0.114156
233.437500,0.090699,0.069026,-0.041410,0.114090
233.906250,0.092361,0.069100,-0.041023,0.114029
234.375000,0.094014,0.069179,-0.040651,0.113971
234.843750,0.095656,0.069262,-0.040295,0.113918
235.312500,0.097288,0.069351,-0.039954,0.113870
235.781250,0.098911,0.069445,-0.039628,0.113826
236.250000,0.100524,0.069543,-0.039317,0.113787
236.718750,0.102128,0.069646,-0.039019,0.113753
237.187500,0.103722,0.069754,-0.038735,0.113725
237.656250,0.105306,0.069866,-0.038464,0.113701
238.125000,0.106881,0.069982,-0.038206,0.113684
238.593750,0.108447,0.070103,-0.037960,0.113672
239.062500,0.110003,0.070227,-0.037727,0.113666
239.531250,0.111550,0.070355,-0.037505,0.113666
240.000000,0.113088,0.070487,-0.037295,0.113672
240.468750,0.114617,0.070623,-0.037096,0.113684
240.937500,0.116137,0.070762,-0.036908,0.113703
241.406250,0.117648,0.070904,-0.036730,0.113729
241.875000,0.119150,0.071049,-0.036562,0.113760
242.343750,0.120643,0.071197,-0.036404,0.113799
242.812500,0.122128,0.071348,-0.036256,0.113844
243.281250,0.123604,0.071502,-0.036117,0.113897
243.750000,0.125072,0.071658,-0.035987,0.113956
244.218750,0.126532,0.071816,-0.035865,0.114022
244.687500,0.127984,0.071976,-0.035752,0.114095
245.156250,0.129427,0.072137,-0.035647,0.114175
245.625000,0.130863,0.072301,-0.035549,0.114263
246.093750,0.132291,0.072466,-0.035460,0.114357
246.562500,0.133712,0.072632,-0.035377,0.114459
247.031250,0.135125,0.072799,-0.035302,0.114567
247.500000,0.136531,0.072967,-0.035233,0.114683
247.968750,0.137930,0.073136,-0.035170,0.114805
248.437500,0.139322,0.073305,-0.035114,0.114934
248.906250,0.140708,0.073475,-0.035064,0.115071
249.375000,0.142088,0.073645,-0.035019,0.115214
249.843750,0.143461,0.073814,-0.034979,0.115364
250.312500,0.144829,0.073984,-0.034945,0.115520
250.781250,0.146191,0.074153,-0.034916,0.115684
251.250000,0.147548,0.074322,-0.034891,0.115853
251.718750,0.148900,0.074490,-0.034870,0.116029
252.187500,0.150248,0.074657,-0.034853,0.116211
252.656250,0.151592,0.074823,-0.034840,0.116400
253.125000,0.152932,0.074988,-0.034831,0.116594
253.593750,0.154268,0.075152,-0.034824,0.116794
254.062500,0.155602,0.075314,-0.034821,0.116999
254.531250,0.156932,0.075475,-0.034820,0.117210
255.000000,0.158261,0.075634,-0.034821,0.117426
255.468750,0.159588,0.075791,-0.034825,0.117647
255.937500,0.160913,0.075947,-0.034830,0.117873
256.406250,0.162237,0.076100,-0.034837,0.118104
256.875000,0.163560,0.076251,-0.034845,0.118339
257.343750,0.164884,0.076400,-0.034854,0.118578
257.812500,0.166207,0.076546,-0.034863,0.118821
258.281250,0.167531,0.076690,-0.034873,0.119068
258.750000,0.168855,0.076831,-0.034882,0.119318
259.218750,0.170181,0.076970,-0.034891,0.119572
259.687500,0.171508,0.077106,-0.034900,0.119828
260.156250,0.172837,0.077240,-0.034908,0.120087
260.625000,0.174169,0.077370,-0.034914,0.120349
261.093750,0.175502,0.077498,-0.034919,0.120613
261.562500,0.176839,0.077623,-0.034921,0.120878
262.031250,0.178178,0.077745,-0.034922,0.121145
262.500000,0.179520,0.077864,-0.034920,0.121414
262.968750,0.180866,0.077981,-0.034914,0.121684
263.437500,0.182215,0.078094,-0.034906,0.121954
263.906250,0.183567,0.078204,-0.034893,0.122225
264.375000,0.184923,0.078311,-0.034876,0.122497
264.843750,0.186283,0.078415,-0.034855,0.122768
265.312500,0.187647,0.078516,-0.034829,0.123040
265.781250,0.189015,0.078615,-0.034797,0.123311
266.250000,0.190386,0.078710,-0.034759,0.123582
266.718750,0.191762,0.078802,-0.034715,0.123851
267.187500,0.193141,0.078891,-0.034664,0.124120
267.656250,0.194524,0.078977,-0.034605,0.124388
268.125000,0.195910,0.079061,-0.034540,0.124654
268.593750,0.197300,0.079141,-0.034465,0.124919
269.062500,0.198694,0.079218,-0.034383,0.125182
269.531250,0.200090,0.079293,-0.034291,0.125444
270.000000,0.201490,0.079365,-0.034189,0.125703
270.468750,0.202892,0.079434,-0.034078,0.125961
270.937500,0.204297,0.079500,-0.033956,0.126216
271.406250,0.205705,0.079563,-0.033823,0.126469
271.875000,0.207115,0.079624,-0.033678,0.126720
272.343750,0.208526,0.079682,-0.033522,0.126968
272.812500,0.209939,0.079737,-0.033353,0.127214
273.281250,0.211354,0.079790,-0.033171,0.127458
273.750000,0.212769,0.079840,-0.032977,0.127699
274.218750,0.214186,0.079888,-0.032768,0.127937
274.687500,0.215603,0.079933,-0.032546,0.128173
275.156250,0.217020,0.079976,-0.032309,0.128407
275.625000,0.218437,0.080016,-0.032058,0.128638
276.093750,0.219853,0.080054,-0.031792,0.128867
276.562500,0.221270,0.080090,-0.031510,0.129093
277.031250,0.222685,0.080123,-0.031213,0.129317
277.500000,0.224099,0.080154,-0.030900,0.129538
277.968750,0.225512,0.080183,-0.030570,0.129757
278.437500,0.226923,0.080209,-0.030224,0.129974
278.906250,0.228332,0.080234,-0.029862,0.130189
279.375000,0.229739,0.080256,-0.029483,0.130402
279.843750,0.231144,0.080275,-0.029086,0.130613
280.312500,0.232547,0.080293,-0.028672,0.130822
280.781250,0.233947,0.080309,-0.028241,0.131029
281.250000,0.235344,0.080322,-0.027793,0.131235
281.718750,0.236739,0.080333,-0.027327,0.131439
282.187500,0.238131,0.080342,-0.026843,0.131642
282.656250,0.239519,0.080349,-0.026341,0.131843
283.125000,0.240906,0.080354,-0.025821,0.132042
283.593750,0.242288,0.080356,-0.025283,0.132241
284.062500,0.243668,0.080356,-0.024727,0.132438
284.531250,0.245045,0.080354,-0.024153,0.132634
285.000000,0.246420,0.080349,-0.023561,0.132830
285.468750,0.247791,0.080342,-0.022950,0.133024
285.937500,0.249160,0.080333,-0.022322,0.133218
286.406250,0.250526,0.080322,-0.021675,0.133410
286.875000,0.251890,0.080308,-0.021009,0.133602
287.343750,0.253251,0.080291,-0.020325,0.133794
287.812500,0.254611,0.080272,-0.019623,0.133984
288.281250,0.255968,0.080250,-0.018902,0.134175
288.750000,0.257324,0.080225,-0.018163,0.134364
289.218750,0.258678,0.080198,-0.017406,0.134553
289.687500,0.260031,0.080168,-0.016629,0.134742
290.156250,0.261383,0.080135,-0.015834,0.134930
290.625000,0.262734,0.080099,-0.015021,0.135118
291.093750,0.264085,0.080061,-0.014189,0.135305
291.562500,0.265435,0.080019,-0.013338,0.135492
292.031250,0.266786,0.079974,-0.012469,0.135678
292.500000,0.268136,0.079926,-0.011581,0.135864
292.968750,0.269487,0.079874,-0.010674,0.136050
293.437500,0.270839,0.079820,-0.009749,0.136234
293.906250,0.272191,0.079762,-0.008805,0.136419
294.375000,0.273545,0.079700,-0.007841,0.136603
294.843750,0.274899,0.079635,-0.006859,0.136786
295.312500,0.276256,0.079567,-0.005858,0.136969
295.781250,0.277614,0.079495,-0.004839,0.137151
296.250000,0.278974,0.079420,-0.003800,0.137333
296.718750,0.280335,0.079341,-0.002743,0.137513
297.187500,0.281699,0.079258,-0.001666,0.137693
297.656250,0.283065,0.079171,-0.000571,0.137872
298.125000,0.284433,0.079081,0.000543,0.138050
298.593750,0.285804,0.078987,0.001676,0.138227
299.062500,0.287177,0.078890,0.002828,0.138403
299.531250,0.288553,0.078789,0.003998,0.138578
300.000000,0.289930,0.078684,0.005187,0.138751
300.468750,0.291310,0.078575,0.006396,0.138924
300.937500,0.292693,0.078462,0.007622,0.139094
301.406250,0.294078,0.078346,0.008866,0.139264
301.875000,0.295465,0.078226,0.010130,0.139432
302.343750,0.296854,0.078102,0.011411,0.139598
302.812500,0.298245,0.077975,0.012710,0.139762
303.281250,0.299639,0.077843,0.014028,0.139925
303.750000,0.301033,0.077709,0.015363,0.140085
304.218750,0.302430,0.077570,0.016715,0.140244
304.687500,0.303828,0.077429,0.018085,0.140400
305.156250,0.305228,0.077283,0.019472,0.140554
305.625000,0.306629,0.077135,0.020876,0.140705
