time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
148.593750,-0.094705,-0.190100,-0.158501,-0.190100,-0.190100
149.062500,-0.094241,-0.189598,-0.157957,-0.189598,-0.189598
149.531250,-0.093927,-0.189100,-0.157416,-0.189100,-0.189100
150.000000,-0.093762,-0.188606,-0.156881,-0.187217,-0.188606
150.468750,-0.093749,-0.188117,-0.156351,-0.185388,-0.188117
150.937500,-0.093887,-0.187634,-0.155828,-0.183614,-0.187634
151.406250,-0.094177,-0.187157,-0.155313,-0.181895,-0.187157
151.875000,-0.094617,-0.186687,-0.154806,-0.180232,-0.186687
152.343750,-0.095206,-0.186225,-0.154309,-0.178623,-0.186225
152.812500,-0.095942,-0.185772,-0.153821,-0.177070,-0.185772
153.281250,-0.096821,-0.185327,-0.153345,-0.175572,-0.185327
153.750000,-0.097841,-0.184892,-0.152881,-0.174130,-0.184892
154.218750,-0.098996,-0.184466,-0.152428,-0.172742,-0.184466
154.687500,-0.100282,-0.184052,-0.151989,-0.171408,-0.184052
155.156250,-0.101692,-0.183648,-0.151564,-0.170129,-0.183648
155.625000,-0.103222,-0.183256,-0.151153,-0.168902,-0.183256
156.093750,-0.104864,-0.182875,-0.150756,-0.167729,-0.182875
156.562500,-0.106610,-0.182507,-0.150375,-0.166607,-0.182507
157.031250,-0.108451,-0.182151,-0.150009,-0.165536,-0.182151
157.500000,-0.110380,-0.181807,-0.149660,-0.164516,-0.181807
157.968750,-0.112387,-0.181477,-0.149326,-0.163545,-0.181477
158.437500,-0.114462,-0.181159,-0.149009,-0.162622,-0.181159
158.906250,-0.116594,-0.180854,-0.148707,-0.161746,-0.180854
159.375000,-0.118773,-0.180563,-0.148422,-0.160916,-0.180563
159.843750,-0.120987,-0.180285,-0.148154,-0.160131,-0.180285
160.312500,-0.123224,-0.180019,-0.147900,-0.159389,-0.180019
160.781250,-0.125474,-0.179767,-0.147663,-0.158689,-0.179767
161.250000,-0.127723,-0.179527,-0.147440,-0.158030,-0.179527
161.718750,-0.129959,-0.179300,-0.147233,-0.157410,-0.179300
162.187500,-0.132170,-0.179084,-0.147039,-0.156829,-0.179084
162.656250,-0.134342,-0.178881,-0.146858,-0.156283,-0.178881
163.125000,-0.136464,-0.178689,-0.146690,-0.155773,-0.178689
163.593750,-0.138521,-0.178508,-0.146534,-0.155296,-0.178508
164.062500,-0.140503,-0.178338,-0.146388,-0.154850,-0.178338
164.531250,-0.142395,-0.178177,-0.146251,-0.154435,-0.178177
165.000000,-0.144187,-0.178026,-0.146124,-0.154048,-0.178026
165.468750,-0.145866,-0.177884,-0.146003,-0.153689,-0.177884
165.937500,-0.147421,-0.177750,-0.145888,-0.153354,-0.177750
166.406250,-0.148840,-0.177623,-0.145778,-0.153044,-0.177623
166.875000,-0.150114,-0.177503,-0.145670,-0.152755,-0.177503
167.343750,-0.151231,-0.177388,-0.145564,-0.152487,-0.177388
167.812500,-0.152182,-0.177279,-0.145458,-0.152237,-0.177279
168.281250,-0.152958,-0.177175,-0.145350,-0.152005,-0.177175
168.750000,-0.153550,-0.177073,-0.145239,-0.151788,-0.177073
169.218750,-0.153951,-0.176974,-0.145123,-0.151585,-0.176974
169.687500,-0.154155,-0.176877,-0.145000,-0.151394,-0.176877
